v1,v2,heading1,heading2,distance,alt1,alt2,alt_diff,heading_diff,speed_diff,collision_risk
22.028922282434948,9.850371309772104,268.4926002865922,314.66131029200795,537.6193101205201,105.95576366957388,243.31913728355937,-137.3633736139855,-46.16871000541573,12.178550972662844,0.3
45.20370791559603,44.551602888021506,350.64154110511873,236.93552475221088,2967.26805621978,407.11726565700735,5.325796418256257,401.7914692387511,113.70601635290785,0.652105027574521,0.2507243689531117
44.38771603013226,25.968121439220706,273.37910215580257,317.70004519620414,2066.398372987137,319.2178691415281,156.26262994790864,162.9552391936195,-44.32094304040157,18.419594590911554,0.3
30.43240033151264,12.788460988780354,306.83472874875514,304.99270445471893,1812.4755763180099,17.631924405736243,165.98782522174028,-148.35590081600404,1.8420242940362073,17.643939342732285,0.3
45.89053167564367,34.55115637237222,17.443687083541548,344.5390817466719,4282.238225933819,167.9194792579427,253.21776947160012,-85.29829021365742,32.90460533686962,11.339375303271453,0.3
28.127390266138036,12.916918791296482,208.52589436164172,16.260539350485722,2647.263266075568,137.68811935829712,390.39469201964897,-252.70657266135186,-167.73464498884402,15.210471474841555,0.2629277841120928
26.29583790883886,24.489812555313538,53.53775384841111,176.25477575700197,2269.1218715951027,379.11305298313624,145.32372724958324,233.789325733553,-122.71702190859085,1.806025353525321,0.3
37.9974721249715,36.27088900905426,234.39925497048276,91.01559755652387,1919.0852671087598,490.7519776184193,71.74045270103197,419.0115249173873,143.38365741395887,1.7265831159172436,0.23285691200861908
16.621233503260484,24.69839381654856,231.47068969376505,125.74040801190195,3149.401900470164,92.34784536196588,83.55921936455928,8.788625997406598,105.73028168186312,-8.077160313288076,0.3
38.56642255249872,46.71300041512108,133.07617928342145,219.3721603673116,3329.0683512477644,259.2092855847993,364.2402025896282,-105.0309170048289,-86.29598108389015,-8.146577862622358,0.3
32.678908299927265,22.07711747615974,80.83264255453679,4.534060372472668,2455.331244449593,261.71271847990994,120.84434148461825,140.86837699529167,76.29858218206414,10.601790823767526,0.3
17.607703923813137,13.845238286370268,257.8480946592041,201.22753684130907,2582.183134660992,158.11524183736364,63.6156255545286,94.49961628283504,56.62055781789502,3.762465637442869,0.3
24.61895952780239,35.7791748413631,103.02020792453123,188.25255580671876,3520.2335744588872,4.235742379646023,136.68329598282918,-132.44755360318317,-85.23234788218753,-11.160215313560713,0.3
33.13741801889188,30.73416121929244,192.16907596865985,166.07147535737238,2002.9926432517923,70.70356432033337,36.07487650478824,34.62868781554513,26.097600611287476,2.40325679959944,0.3
36.598461024685776,37.85563099060876,308.6703822046753,194.5441976551819,3194.9206756665753,284.07626087858904,480.7304852942696,-196.65422441568057,114.12618454949342,-1.2571699659229836,0.3
13.916794530093469,8.112248206592158,206.4111946011743,108.581987293822,3992.978804173556,115.78913310814559,177.4152410740541,-61.62610796590852,97.8292073073523,5.804546323501311,0.3
47.48251068518259,14.550552638775725,100.68564328109501,206.00243714980536,1982.0131424564927,270.92851637206553,116.70259186947129,154.22592450259424,-105.31679386871035,32.93195804640686,0.3
30.456487027336955,32.58754614671929,46.434152446133,293.0857486176151,1787.2505491662077,90.43068556157257,61.92866094564015,28.502024615932427,113.34840382851792,-2.1310591193823356,0.3
8.55374587549055,13.05289651838864,331.48760227356655,82.90354976836483,4945.169239842471,193.68676164347332,56.53960601200397,137.14715563146933,-111.41594749479827,-4.499150642898089,0.3
39.32239148593261,26.691833947357075,148.87538502151463,188.4403358736684,2892.3481668306845,271.22411593318867,140.08075735038406,131.1433585828046,-39.56495085215377,12.630557538575538,0.3
37.26943862173355,17.67744069960429,330.1311554655284,246.51390809441415,4488.52032998682,266.63161580752734,33.226462235896534,233.40515357163082,83.61724737111427,19.59199792212926,0.3
13.680493011110595,40.21407548438585,196.3084934667588,68.30926910615926,2293.85330249647,294.0252774797733,60.14298250391153,233.88229497586178,127.99922436059956,-26.533582473275256,0.3
19.548826049099596,39.702143551540466,109.08129804367712,85.05729698885027,4603.1594893172405,220.45558510556262,250.93444583127433,-30.478860725711712,24.02400105482684,-20.15331750244087,0.3
28.849002091111934,23.51893885604172,340.3511985102484,322.68834206133977,3087.822526759757,73.669661866839,341.2218298724502,-267.5521680056112,17.662856448908656,5.330063235070213,0.3
31.899434790383857,48.25692219491129,73.08725314600454,115.92534179209896,2839.653838211691,491.09461804127153,211.65294372762554,279.441674313646,-42.838088646094434,-16.357487404527433,0.3
34.5793043250533,7.499725150819391,157.76077432713117,160.54938066104128,3401.6005734175073,349.5396545220183,357.4747486930185,-7.93509417100023,-2.78860633391011,27.07957917423391,0.3
44.336064723396355,15.030485930817795,78.92207830981096,191.3870927328417,3009.5302167263894,192.76406659703065,482.18353918728064,-289.41947259025,-112.46501442303074,29.305578792578558,0.3
43.66875686994629,28.398851729685028,150.28482038969486,219.66765145141156,4346.417850625492,44.76028926148001,365.75800457221465,-320.99771531073463,-69.3828310617167,15.269905140261265,0.3
23.207907022115403,10.822485477771789,25.831245331436484,252.73687534516392,4860.760721036109,91.67500609039998,321.74501962231034,-230.07001353191038,133.09436998627257,12.385421544343615,0.24570361306228847
21.354356870049376,13.34480932379916,263.4839869503666,39.96902462034246,4301.965608843823,276.30932836648714,297.92655453972634,-21.617226173239203,-136.48503766997584,8.009547546250216,0.3
42.0906839552538,45.936854081085855,210.35778971151183,121.72799041703992,1058.642492194058,236.75592102012544,298.29052536070657,-61.534604340581126,88.62979929447192,-3.846170125832053,0.3
11.00647755514022,28.984731731134705,249.58890855283929,116.14963964944829,2081.2342086458966,384.56912368257355,391.4174807519495,-6.848357069375936,133.439268903391,-17.978254175994486,0.3
19.040918485790716,26.04339590047932,57.95142041544041,346.15506763990606,2855.8820715204174,362.34600619071506,480.47025800570617,-118.12425181499111,71.79635277553433,-7.002477414688606,0.3
39.56326158284226,7.341800216442068,200.76695026926132,330.95420774580026,669.0616994950761,228.74249339342734,470.74666751986445,-242.0041741264371,-130.18725747653895,32.22146136640019,0.3
8.242627843398722,34.020669034125774,333.70062367249835,30.968307688541326,3197.8232337743493,499.45657747221145,339.16706523192676,160.2895122402847,-57.26768401604295,-25.778041190727052,0.3
21.479527342194356,6.312393697958716,359.4073515283486,343.3045850412741,2056.27695866161,237.8281732686221,486.3941117446773,-248.56593847605518,16.10276648707452,15.16713364423564,0.3
9.641161600049985,20.927305642465534,188.79325942693282,48.53287129816749,4417.574853908402,252.22775207691578,88.57732663299656,163.65042544391923,140.26038812876533,-11.286144042415549,0.29133943702937015
21.381930541091943,39.40766272783294,339.61143863955965,47.43470321573724,2523.343502319692,259.6142299651508,112.7651825738849,146.8490473912659,-67.82326457617756,-18.025732186741,0.3
41.63272995660017,44.22688378057599,127.73030936507361,329.5666484851303,1749.9631332065755,198.79630514953283,308.39294934194095,-109.59664419240812,158.16366087994328,-2.594153823975816,0.3
47.734987779926755,31.29242851345356,281.77133032207354,225.91544706169321,3191.284055533529,228.50130703468108,353.94470751853964,-125.44340048385857,55.855883260380324,16.442559266473193,0.3
39.572214812420754,16.99476253244567,124.89809608979193,311.4669274503666,4060.040700139787,353.96235304397135,107.78576455239924,246.1765884915721,173.43116863942532,22.577452279975084,0.20084047116708975
37.47053037261024,25.768654322997975,132.93214305317886,238.90822762096613,3890.900394563188,392.7447857531965,476.38714709958566,-83.64236134638918,-105.97608456778727,11.701876049612267,0.3
20.79371736649916,10.700343497184997,214.26537888286944,159.82099824915036,4293.683163407442,389.54309161696517,338.9792444091004,50.5638472078648,54.44438063371908,10.093373869314162,0.3
9.703338636814134,28.820958723009312,92.5612451713963,315.14820160372807,3485.492411988645,455.70040608959465,137.81614265117682,317.88426343841786,137.41304356766824,-19.117620086195178,0.2408280061779564
18.76871718439871,28.6403805909989,252.24683209837315,136.05230986796445,4986.5075967001985,438.23866188429923,224.6858969021946,213.55276498210463,116.19452223040867,-9.871663406600192,0.27875050009204816
49.69990440471588,18.726850976105943,32.68173462596025,340.2259220939116,3747.530525826465,411.92045766974496,148.96621962257888,262.9542380471661,52.45581253204864,30.973053428609937,0.3
36.994962383695736,20.992102196359646,190.99969157757332,284.6557739538685,4773.518480346878,157.79624802462627,299.3354339873049,-141.53918596267863,-93.65608237629519,16.00286018733609,0.3
29.49836050478752,25.328025927751945,288.3169271904328,291.9635569432878,2885.434851544653,431.971998100692,42.80672321118145,389.16527488951056,-3.646629752855006,4.170334577035575,0.3
15.19981144526989,8.291075203522443,46.907489497674256,89.51998523365499,1335.913331801192,47.032026132488525,261.55835896078446,-214.52633282829595,-42.61249573598073,6.908736241747448,0.3
15.40888289222929,14.46456861676391,0.09968447290148674,339.3267126583964,942.2435387734074,446.34117461183587,407.89900668382904,38.442167928006825,20.772971814505127,0.9443142754653806,0.3
30.642761066785447,13.081122102907992,310.281928098845,241.92967137361825,2487.268745890565,363.8629910539474,469.7132783183455,-105.8502872643981,68.35225672522677,17.561638963877456,0.3
39.155918055430774,23.535022843037407,345.4912966625119,345.4170867835696,3424.1384579257715,23.486385819272314,421.79766778877695,-398.31128196950465,0.07420987894232667,15.620895212393368,0.3
25.421660965203813,35.49931764448582,76.07739235067238,202.51403197804734,2405.685885122762,265.15232855040085,237.64848401631806,27.503844534082788,-126.43663962737496,-10.077656679282008,0.3
27.82343985090111,25.805896595930943,161.52294467800746,33.21419349517701,4987.249430529672,460.002822136794,67.5682029545373,392.4346191822567,128.30875118283046,2.0175432549701675,0.15120133263140834
38.90143493372584,14.625243695260481,110.6258785097622,311.10014970649496,2188.3432898523456,219.195850341092,425.86118901158574,-206.66533867049372,159.52572880326727,24.27619123846536,0.3
28.294105368256716,17.63582356077508,134.4204584246518,64.25779112338566,2868.9705490358324,281.13603664866866,417.01921840247724,-135.88318175380857,70.16266730126614,10.658281807481636,0.3
20.679692871193446,46.13280444297181,184.6534793879544,184.0003187630868,1998.6619959937611,100.0377113712364,13.426230411876405,86.61148095936,0.6531606248676098,-25.453111571778365,0.3
35.4822360283055,13.65352523387114,304.57662722000964,226.08341801276862,3442.8100540078362,266.56309089464315,47.17251406078227,219.39057683386088,78.49320920724102,21.82871079443436,0.3
17.776171742684795,8.666029694856086,202.59417554993988,353.1709657468036,1190.5101399184916,50.033091617463334,228.04183263616218,-178.00874101869886,-150.5767901968637,9.11014204782871,0.3
25.26389600969843,8.146742494576994,109.39985350760314,288.598060357613,3909.4500613299783,310.4568107108738,257.56384154725464,52.89296916361917,-179.19820685000985,17.117153515121437,0.3
24.366681250982698,36.08852445205809,196.94780500264508,9.63904049121254,2351.662612734185,368.0806871242933,389.15089350941133,-21.070206385118013,-172.6912354885675,-11.72184320107539,0.3
22.019254681684917,44.36131231537014,172.4947095018054,50.48240975991582,609.8642358902604,107.23327444260133,183.52185034462292,-76.28857590202159,122.01229974188959,-22.342057633685226,0.3
48.517796208052424,14.897263613073719,167.12846796619436,39.676096338183605,2789.065077397742,250.81409902621232,358.95951438372765,-108.14541535751533,127.45237162801072,33.620532594978705,0.3
23.441387091716184,11.550487314574244,35.683547046631745,208.033518415031,2513.786469264003,474.4100037615356,203.22051134118135,271.18949242035427,-172.34997136839928,11.89089977714194,0.2494848934965619
5.711503607373855,27.87040067566582,239.6049164469268,27.428141203348126,3932.180194662283,465.0515739208836,245.48054425719755,219.57102966368603,-147.82322475642133,-22.158897068291964,0.26459813315459485
41.28863231387526,13.682975311367851,339.05109646441844,130.98260297567384,4317.029423439124,201.36216662007084,398.9447616319576,-197.58259501188675,-151.9315065112554,27.60565700250741,0.255550088536544
29.96863994768453,40.036417482530474,180.64657384043667,220.53785375634791,2310.4964387639457,51.16717298393397,318.7842841789568,-267.6171111950228,-39.89127991591124,-10.067777534845945,0.3
25.56532909571888,9.119381060230406,126.96553666542538,169.28168763439595,1592.7796440237282,108.2155614595815,113.41368816134583,-5.1981267017643376,-42.31615096897059,16.445948035488474,0.3
11.166260855892299,43.24556787749208,182.65027361416506,287.56985323066027,3776.3206209562795,389.8767161316527,61.71973929504032,328.1569768366124,-104.91957961649521,-32.07930702159978,0.27718702303228937
40.79055877571996,44.897527078013084,23.667971038014567,136.3048059055566,4407.787934592723,136.3875112423291,314.46965067808713,-178.08213943575802,-112.63683486754203,-4.106968302293126,0.3
41.893760840631806,41.47075565398087,245.6237504888531,50.315061128391875,4090.1084970342536,112.2401383915046,308.56732287258626,-196.32718448108164,-164.69131063953876,0.4230051866509328,0.24411383169741624
39.724053468119656,8.724914037394994,117.38398436476652,131.89826675460182,1173.9242415893132,110.53953887142231,53.47994653976734,57.05959233165497,-14.514282389835302,30.99913943072466,0.3
9.954683750858658,34.198619658925494,338.4145018078433,284.54032149661475,1785.525830729265,185.19990769809314,196.34473393082996,-11.144826232736818,53.87418031122854,-24.243935908066838,0.3
40.93701574964262,11.773637744722752,252.32934361969592,49.88514562778754,3447.209787541439,336.38915541692023,336.6315847189965,-0.24242930207628888,-157.55580200809163,29.163378004919867,0.3
21.279878008038338,39.84849268794276,230.3298612102469,269.43605894223725,882.9362404921882,268.4485265119374,350.9825378413201,-82.53401132938268,-39.10619773199036,-18.56861467990442,0.3
22.54338024352511,23.45624442015639,149.3745004257351,128.68583009131953,3293.4032004727314,357.806265722995,261.6747684463301,96.1314972766649,20.688670334415576,-0.912864176631281,0.3
20.0799907604839,44.45773518903424,290.97275696384844,210.62692295036672,626.694248006773,376.21692464833944,320.97432511607724,55.242599532262204,80.34583401348175,-24.37774442855034,0.3
23.739736112232364,9.154770202982156,180.82083713415162,80.26206356499598,3704.5395673136954,315.4262503368198,44.536102319521206,270.8901480172986,100.55877356915562,14.584965909250208,0.3
15.010905909931555,48.5661579904214,209.36122324041102,359.1161154219726,2129.872001059458,270.9884640837749,246.9329509633199,24.055513120454975,-149.7548921815616,-33.55525208048985,0.3
24.89950396289025,28.447646173834645,60.63511270746851,329.8431620885254,3625.75846221647,396.1444643246952,457.79338569272096,-61.64892136802575,90.79195061894313,-3.5481422109443947,0.3
46.97776617830878,43.2077565979924,236.1545637385632,173.53505246374365,3342.7461554484084,366.0613780595597,487.0802412957663,-121.01886323620664,62.61951127481956,3.7700095803163762,0.3
45.65127019322985,23.06319251133487,307.4356384515973,252.58973535861557,4377.684080423151,275.8825299482912,162.20704513459643,113.6754848136948,54.84590309298173,22.58807768189498,0.3
29.418760379727573,6.248821172528623,37.033966056481056,111.82152700891221,2295.80402437681,352.20625546046693,124.04890857238932,228.1573468880776,-74.78756095243116,23.16993920719895,0.3
37.8550054103753,27.579646409976235,298.1654916851665,42.4684858971667,4912.534599665531,196.71842042253778,269.30082879532273,-72.58240837278495,-104.30299421200021,10.275359000399064,0.3
24.0852488543144,9.681470567655836,150.70120067564844,248.0064186966321,1759.0683086165823,119.84129380793784,428.82284959894326,-308.9815557910054,-97.30521802098366,14.403778286658564,0.3
25.43650679337949,31.81666655204198,183.06750620739095,267.09255767963776,2799.8269736926186,194.51150713869941,132.32850910956162,62.18299802913779,-84.02505147224682,-6.38015975866249,0.3
16.663494292199385,15.50705781379657,48.91628211074904,243.30679707564187,4918.091072397162,351.6098893267962,318.7871658277072,32.822723499088966,165.60948503510718,1.1564364784028154,0.3
9.131963125862873,16.45287636757089,97.52913996028384,84.80997544619866,2246.522986653556,146.50684839315664,428.73368679347067,-282.226838400314,12.719164514085179,-7.320913241708018,0.3
7.179702789324862,29.630612547180963,219.22842642147216,195.72580612360792,505.35369352995644,385.9284983116782,254.93142957924903,130.99706873242917,23.50262029786424,-22.450909757856103,0.3
42.457321229107826,7.797406157179237,273.3468120328658,324.1031047681389,605.4342374064729,82.32459780186203,108.3591425027452,-26.034544700883174,-50.75629273527312,34.65991507192859,0.3
44.549838559550274,40.752024807045395,161.97512126786705,136.30217340690402,1847.5317808132654,393.88667959375437,375.4720658378127,18.414613755941673,25.672947860963035,3.7978137525048794,0.3
21.91872363978266,25.675030593012117,319.98680295621295,26.9935749100023,962.7203000680063,233.01719471478017,104.08900505537721,128.92818965940296,-67.00677195378933,-3.7563069532294584,0.3
26.51275911200805,19.149991931020395,221.50251233469493,88.7976591324556,4577.844338255369,51.779977704986656,482.05840147277564,-430.278423767789,132.7048532022393,7.362767180987657,0.13754441687204638
13.220054982881946,34.24059911850644,97.33772719275447,52.60142297300818,2872.0615765728176,298.6979654324487,119.51353275810838,179.18443267434031,44.7363042197463,-21.02054413562449,0.3
23.388702633380777,31.00813581201554,233.1601196968606,118.25298734138089,4554.243940007885,324.45271354435897,4.662558090489766,319.7901554538692,114.90713235547969,-7.619433178634761,0.23444426186823025
32.834833805231455,45.89727227591288,96.65301900867478,254.03294741829288,4203.528957379058,46.71422549527704,135.58478045715282,-88.87055496187577,-157.37992840961812,-13.062438470681428,0.3
13.824180680063584,6.564601630826437,124.41529821442276,166.9005837798838,1632.7398712533898,12.244336217459795,450.07529845251264,-437.8309622350528,-42.48528556546103,7.259579049237147,0.3
30.6527511200365,27.57852208885773,127.01859738693106,71.55407085017531,1314.9291594816605,428.8604842981184,57.59359034446143,371.266893953657,55.464526536755756,3.074229031178767,0.3
8.851607277020454,14.518868555571464,252.58029962051242,319.3320780699671,3890.9562354217096,202.6145744061909,406.0825556073683,-203.4679812011774,-66.75177844945469,-5.66726127855101,0.3
14.073532940540085,30.159642605897616,170.9560501117269,326.3077750381992,2579.7747295403956,99.57168495258063,455.80601208371826,-356.23432713113766,-155.35172492647231,-16.086109665357533,0.22414887299558106
19.669498601552142,35.616853383167715,104.8449069477236,12.157840917466407,4287.25248854072,310.69716886642476,232.5944544585255,78.10271440789927,92.6870660302572,-15.947354781615573,0.3
13.570368416008934,47.54401760193842,190.2283690689531,72.13321412768627,2012.8065928903518,248.09149388567087,302.38455633339436,-54.293062447723486,118.09515494126686,-33.97364918592949,0.3
17.89689812799874,40.35753164829126,75.98869452797942,165.32412721686978,4477.4322685823645,276.7425567798586,119.28812529929472,157.45443148056387,-89.33543268889036,-22.460633520292518,0.3
32.799217979843235,45.94425473400051,80.44658790970216,48.07124576019549,2686.5005568499932,489.0683465663445,118.58073885620219,370.4876077101423,32.37534214950668,-13.145036754157275,0.3
31.46315074544664,39.06066706939098,229.16118335157776,279.7904758543579,4175.874891405061,326.8822111164714,474.40256575817455,-147.52035464170314,-50.629292502780146,-7.59751632394434,0.3
42.11979684396202,27.624571511793462,119.96797245771755,24.49191131548353,1702.0936290537904,334.864653249595,456.99302046765325,-122.12836721805826,95.47606114223402,14.495225332168559,0.3
13.813819163493564,25.818454528086654,227.0571893721173,238.28696357112972,1707.440154604081,339.7101298181916,14.730387568049064,324.9797422501425,-11.229774199012411,-12.00463536459309,0.3
12.29099549677623,35.220397710648555,59.763368864229555,120.3343929471107,3953.650682385218,250.87756265425892,243.18047602989478,7.697086624364147,-60.57102408288114,-22.929402213872326,0.3
47.908724705251224,42.59812356889341,213.634821268424,93.36827302222247,4980.291239812165,126.17301651827445,248.20042688465642,-122.02741036638197,120.26654824620152,5.3106011363578105,0.3
28.137234363706458,16.553350050220697,148.67227416668152,144.97908537769035,3423.8182531589164,175.4091190109332,350.84103096151046,-175.43191195057724,3.693188788991165,11.583884313485761,0.3
11.804237982913106,30.39937092208359,152.1969154584362,255.72076169660068,1656.7283927422732,230.99486294449977,196.34208186006157,34.6527810844382,-103.52384623816448,-18.595132939170483,0.3
29.25238531073097,37.93054427277237,72.21863684071546,245.73903287956728,2427.9294327474,61.77297501944518,16.1662787140614,45.60669630538378,-173.5203960388518,-8.678158962041405,0.3
35.36676406008918,25.300530922659973,29.202238376017824,120.63560418128749,3954.922705227454,272.9644383526833,430.11695021427687,-157.15251186159355,-91.43336580526966,10.066233137429208,0.3
11.76227389065576,34.544946405400324,339.61659457192536,258.8532641434182,4377.450765944757,490.76482225935825,174.49821420959023,316.266608049768,80.76333042850717,-22.782672514744565,0.3
14.665933320243733,9.726562700197544,259.3540930685466,329.58101542482126,1122.1202980362825,305.91054166684097,94.78852985890273,211.12201180793824,-70.22692235627466,4.939370620046189,0.3
29.07476803613986,35.79749587801817,50.12578968083009,350.1986974872332,4522.099670325663,477.5267715454965,261.14402958306624,216.38274196243026,59.927092193596934,-6.7227278418783065,0.3
46.16003939191052,28.90725865080217,241.13580326312524,60.112684838883645,2222.286656163241,247.07203224289697,91.03549670726512,156.03653553563186,-178.9768815757584,17.252780741108353,0.3
17.701454193576154,15.415349595795663,242.08747639293279,49.348401818172,4541.533622183917,111.65299999192591,23.57998500887126,88.07301498305465,-167.26092542523918,2.2861045977804917,0.28672663708074525
13.267305916903736,27.271945136036198,259.88637762016316,275.97387453674514,3118.4839446232845,212.09244922208654,290.27757606126136,-78.18512683917481,-16.087496916581983,-14.004639219132462,0.3
48.51022922148755,18.478629630025544,309.42909532633576,10.754108091261529,1469.2537613478655,298.7369820827635,330.4053526838587,-31.668370601095205,-61.32501276492576,30.031599591462005,0.3
6.131549719630806,11.920835556814174,184.24970604160353,38.20887375622572,2286.8082931190493,42.20005625358475,467.3663489881449,-425.16629273456016,146.0408322853778,-5.7892858371833675,0.2100265054922056
21.653591777930295,6.842389216840164,258.9721546362723,294.4749213000364,3860.1668938424864,48.908016059207085,215.9922309395787,-167.0842148803716,-35.50276666376408,14.81120256109013,0.3
41.059024363231956,23.41509126600563,42.246375292683396,231.03374372367307,4884.023537829255,141.44746573284684,450.6195217625173,-309.17205602967044,171.21263156901034,17.643933097226327,0.13378143892067698
16.14238554233031,25.572549629080573,5.481816861892983,246.44901216396187,820.6153114976163,323.1537499820629,129.4698278450399,193.683922137023,119.03280469793111,-9.430164086750263,0.3
13.77693674539606,28.054633403170627,161.88168835154642,205.6721955678896,3630.6027295024196,10.034770502568236,416.61345212422094,-406.5786816216527,-43.79050721634317,-14.277696657774566,0.3
